ship,dis_near
21927,0.014723103205321986
21928,0.510207380091696
21929,0.004229510892056488
21930,0.016374101093751658
21931,0.31053487348503517
21932,0.38227701440455625
21933,0.1439420846684114
21934,0.013499576437909047
21935,0.0008026948353700947
21936,0.0406778389285241
21937,0.004829118708893532
21938,0.0011450054309985898
21939,0.0001376299999975572
21940,0.0018330677917066122
21941,0.23245560215996028
21942,0.009306982960408838
21943,0.017363655281843266
21944,0.1595339367906679
21945,0.1490469868986167
21946,0.002469409327886549
21947,0.0016982399999960762
21948,0.0019719863316516686
21949,0.048534351062885006
21950,0.41001964346285064
21951,0.027639279466496032
21952,0.7574050608230422
21953,0.08079219011940045
21954,2.4516043635804134
21955,0.01032196579156496
21956,0.0004129000000006044
21957,0.013772192022852734
21958,0.00033363639631335925
21959,0.12348991087762731
21960,0.023937346639444954
21961,0.00019243999999218889
21962,0.10588587256956077
21963,0.3082368038800052
21964,0.1072428126099731
21965,0.000293516887946421
21966,0.9396240423690996
21967,2.717490242830346
21968,0.014564968000441107
21969,0.023238084041716733
21970,0.0015780266323326857
21971,0.40063759655381015
21972,0.0017436847579163778
21973,0.21742645808535072
21974,0.07213382967077622
21975,0.006211874465893957
21976,0.008707991376403308
21977,0.0035915591533228473
21978,0.0009001212222841233
21979,0.04759109631939395
21980,0.009863222100706883
21981,0.19066605029046646
21982,0.0073758055108549565
21983,0.3299605303258771
21984,5.429860302583286
21985,0.0008073832845562148
21986,0.00024941994316862644
21987,1.109593821216577
21988,0.00032912325748243393
21989,1.314360317785231
21990,0.0506194206816871
21991,0.007129580825109831
21992,0.011212562862698516
21993,0.26101951725363176
21994,0.17755313083010923
21995,0.36914056730727773
21996,0.17870272398194526
21997,0.034262280675572306
21998,0.05567249576601363
21999,0.8657687821764782
22000,0.25349929763778944
22001,0.07314910345834452
22002,0.09349346938178744
22003,0.29136204793032977
22004,0.008828288147166316
22005,0.0008668973866583462
22006,0.012861194466749184
22007,0.013555772480102833
22008,0.004527182019100356
22009,0.06229236298453313
22010,0.00014038000000482498
22011,0.0764439637464111
22012,0.0009075796811964178
22013,0.0015486034325340554
22014,0.05089843337636477
22015,0.18259608324208199
22016,0.0838470141025507
22017,0.005995836296413869
22018,0.18709222665238237
22019,0.008491803561451152
22020,0.003681283685711689
22021,0.3713012617072564
22022,0.0002472621826008492
22023,0.001749939075718743
22024,0.00042035106097696866
22025,0.033761660963676235
22026,0.5402672376514721
22027,0.19564354025507308
22028,0.00030530069345512226
22029,0.10683693182111648
22030,0.3415673640530858
22031,0.05035796312846151
22032,0.005262867846908722
22033,0.005945361794518714
22034,0.0019756499999914463
22035,0.008475675533794656
22036,0.0005837808482104649
22037,0.0010559272997396202
22038,0.40754236272592387
22039,0.011748973669428396
22040,0.27481118052000386
22041,0.01353570542186428
22042,0.1454372859098419
22043,0.7812012151833801
22044,0.2938362182432196
22045,0.002641600000004019
22046,0.0008472237473517979
22047,0.015001097311449116
22048,3.63749003662496
22049,2.8462113510307195e-05
22050,0.8269216800195406
22051,0.0011183270504379786
22052,0.05686239790652136
22053,0.014757443893850577
22054,0.12381726460349476
22055,0.2947406572225631
22056,0.0018608624707765987
22057,0.0774794316762251
22058,0.010027992206375505
22059,0.06188208792679791
22060,0.0018914957409165922
22061,0.025433846284967074
22062,0.02291810772022548
22063,0.00016283741456035727
22064,0.12841238455400109
22065,0.07630806205222743
22066,0.0020273600722082374
22067,0.2561416392332425
22068,0.08732375549302264
22069,0.07599827390152877
22070,0.42422365361827374
22071,0.15921413013663413
22072,7.12003215710481e-05
22073,0.6587325490212846
22074,0.1632374016571408
22075,0.27107409665767523
22076,0.13828776007669655
22077,0.00036236999999061936
22078,0.003293792553220762
22079,0.062294665596385544
22080,0.00014405991086677045
22081,0.11787139552854843
22082,0.3248000107967566
22083,0.00430061753926836
22084,0.38530797195828226
22085,0.6396491434396049
22086,0.013276165589853978
22087,2.628454708016531
22088,0.07766641371384875
22089,0.0024622887420178243
22090,0.001475335614108407
22091,0.0010486763197544448
22092,0.0023183174510137405
22093,0.0021481198371255355
22094,0.0004042612906325842
22095,0.007428853969586017
22096,0.018386998893605174
22097,0.0060687050085448295
22098,0.00930219260125691
22099,0.004437163450818503
22100,0.06604423369841747
22101,0.001716952233491792
22102,0.0002962660250454507
22103,0.11531651204597436
22104,0.0002489813987232025
22105,0.08911785011417246
22106,0.061640952788499515
22107,0.0036026606326557075
22108,0.15137527378332913
22109,0.0016148503411394038
22110,0.04464577758958545
22111,3.344117515825481
22112,0.0011652734363719565
22113,0.9457496774235776
22114,0.0015083469254396496
22115,0.010351619386546202
22116,0.013621407131573102
22117,0.0005197822185571965
22118,0.004042894689531797
22119,0.00019018671850190572
22120,0.11230898598699417
22121,0.32287238676058855
22122,0.0008214670360587802
22123,0.19174951423348802
22124,0.08597121502535354
22125,0.00042351026572108624
22126,0.00597650713384699
22127,2.4236809748623815
22128,0.00022757218986768635
22129,0.0002240036036605575
22130,0.11323233928832852
22131,0.03665914569519156
22132,0.003507431912975927
22133,3.7529425025495535
22134,0.08066978616522193
22135,0.11956530121659197
22136,0.004287415776661591
22137,0.06421496626735389
22138,0.00031887416464653954
22139,0.003924247652724449
22140,0.0021839769337503867
22141,0.0019475264195336394
22142,1.4975572138062474
22143,0.16685650121667644
22144,0.1893580981710008
22145,0.09731168205917595
22146,0.6265020226449981
22147,0.00014484075094955902
22148,0.003087366688448104
22149,0.026968775564298393
22150,0.005417923700467714
22151,0.00867067683490542
22152,0.001504911020959649
22153,0.0033329260585490002
22154,0.31439073613416113
22155,0.11852597896021305
22156,0.11079726160402315
22157,0.0653774950114114
22158,0.43725512233965597
22159,0.00847075999999447
22160,0.0011257241251640352
22161,0.564208406747821
22162,0.3134114539204617
22163,0.0007551853209236526
22164,0.047302689127625454
22165,0.001517498367485091
22166,0.08532344158990912
22167,0.02516316667357398
22168,0.0008074491414381134
22169,0.5038937931776796
22170,0.04252121294493521
22171,0.010155917321847199
22172,0.46089052107413814
22173,0.001488701672199129
22174,0.25991332614950824
22175,0.14246809458610674
22176,0.004699489280305063
22177,4.925388898686077e-05
22178,0.2592724888958959
22179,0.006409575982840165
22180,0.0012686034832114501
22181,0.004841456323801877
22182,1.0497555464270216
22183,2.7505951775513338
22184,0.054812036868293564
22185,0.6311094572046152
22186,0.2456614232113754
22187,0.012296797059287275
22188,0.6872314876976323
22189,0.026899210624846858
22190,0.01098668309616223
22191,0.00013822735755728049
22192,0.13430477022038323
22193,0.11086052326576237
22194,0.001302656156359361
22195,0.39941050914793125
22196,0.008142360684001313
22197,0.009297074119447158
22198,0.0020012374155392696
22199,0.08283677277657457
22200,0.8498858606287755
22201,3.111987670533317
22202,0.07797825259959346
22203,0.6146622749547613
22204,0.03681555716098253
22205,0.8363583696870027
22206,0.003366052171070981
22207,0.0449445825886233
22208,0.019527144072846808
22209,0.0006340608973807452
22210,0.004475798701033851
22211,0.4969190660795537
22212,0.006837711194260324
22213,0.000815590185047415
22214,0.5580895088065483
22215,0.0003596263726155034
22216,0.0008322297174960236
22217,0.9582880333124159
22218,0.00040270893524763096
22219,0.30477766850571614
22220,0.2297101596251846
22221,0.05456230307575893
22222,0.008744981861773516
22223,0.07006999676733415
22224,0.01620879857570137
22225,0.001918360044733223
22226,0.01662005645738336
22227,0.0018372204374071488
22228,0.005858735820697877
22229,0.007984276623541195
22230,0.00262387431513287
22231,0.05906924235021797
22232,0.34335402770888596
22233,3.57358494844155
22234,0.0015145836099978254
22235,0.21586571406036845
22236,0.0027554925774348725
22237,0.1891958009741257
22238,0.008498904457150493
22239,0.05228363638328326
22240,0.0007370724492971957
22241,0.006737442404338625
22242,0.09186029775700899
22243,0.0009233424561537574
22244,0.0002701665326502202
22245,0.0012605484180842417
22246,0.021531254574471272
22247,0.013065073878623367
22248,0.8164107493073777
22249,0.014918907720205751
22250,0.0003771972346721511
22251,0.008632693814852491
22252,0.14863281837759063
22253,0.015360440234974801
22254,0.04200780111049042
22255,0.06731589491992236
22256,0.2050467196394588
22257,0.03399663375314407
22258,0.004396972035719791
22259,0.045278898990130045
22260,0.2861771898876965
22261,1.2396090589561481e-06
22262,0.08281159061206922
22263,0.07419585483361435
22264,0.03256874337739496
22265,0.025073488679322672
22266,0.4955731711963492
22267,0.009180154022330382
22268,0.015388883628533391
22269,0.002747383251977218
22270,0.013524308007281443
22271,0.005066662218076184
22272,0.004103544095078808
22273,0.020641158924082262
22274,0.049480453634924274
22275,0.0011322024671509355
22276,0.3315988048022233
22277,0.3196643382617895
22278,0.09485726622158216
22279,0.0362162973474761
22280,0.033871430957588086
22281,0.017225955927544608
22282,0.04414403984178831
22283,0.02004806157856587
22284,0.01758251082276758
22285,0.30036971113804806
22286,0.0004551297479196137
22287,0.31636387021460566
22288,0.025037663446699783
22289,0.053970397688287056
22290,0.09184035193188474
22291,0.001368535117966309
22292,0.0009679050474451715
22293,0.000530511787473554
22294,0.0007431083195494582
22295,0.08105667772112825
22296,0.003922495325672923
22297,0.009575716112342519
22298,0.030337741230186992
22299,0.057998911917131094
22300,0.0017217555232480045
22301,3.313104621473901
22302,0.004874399818708494
22303,0.04159653177491163
22304,0.0001484283231707626
22305,0.0038751863278880714
22306,0.0003136460154114524
22307,0.017626370506611116
22308,0.8432419416359923
22309,0.007475440094323462
22310,0.02299006332826023
22311,0.12035745076142232
22312,0.5752931137314229
22313,2.9244778285050286
22314,0.13797115546223362
22315,0.05213909407585161
22316,0.002305087204169823
22317,0.0010013969736829007
22318,0.017632903705843504
22319,0.08343378918553891
22320,0.3479695537067274
22321,0.0035293076081040265
22322,0.45123212563424914
22323,0.0010514242543682973
22324,0.0038764164163000575
22325,0.16389295427671524
22326,0.00042145000000459726
22327,0.0005326192141337266
22328,0.47951526847879417
22329,0.6063948218822328
22330,0.026106605085750797
22331,0.011685262705314352
22332,0.0029431909590970726
22333,0.0011188650768616526
22334,3.1910185919778224
22335,0.0004571167476065431
22336,0.11782627807688276
22337,0.003309538861887862
22338,0.004130387507295089
22339,0.08222185861256823
22340,0.08828087537501156
22341,1.148481011003803
22342,0.00112350348463843
22343,0.02460392292979396
22344,0.006195698573189567
22345,0.14178543959846465
22346,0.14855856720695057
22347,0.11420057997474832
22348,0.01853632025512144
22349,0.8783991073475268
22350,0.24689761773610536
22351,0.17283520648551265
22352,3.595313876475127
22353,0.49114053754006926
22354,0.19680768075743496
22355,0.10231056606306702
22356,0.1399174736780238
22357,0.004189253454559442
22358,0.016372435650790405
22359,0.0008680736824082657
22360,0.006280770183246871
22361,0.07347449250342651
22362,0.001425155631294615
22363,0.0004032505563019544
22364,0.04734587817493626
22365,0.010359586765100777
22366,0.00259569002206674
22367,0.0807311719222092
22368,0.011314718107495363
22369,0.010127577062762263
22370,3.2136105677566817
22371,0.019762287326538903
22372,0.0012324695649077453
22373,0.00428188125607152
22374,0.018717567950975504
22375,0.0004289959663736909
22376,0.0001857323756239518
22377,0.033325539747226934
22378,0.029341969346101955
22379,0.013998242758895165
22380,0.0030238123091155945
22381,0.08154070207656129
22382,0.022363348108573853
22383,0.1821722625751142
22384,0.2805780044869107
22385,0.013431854205067727
22386,0.0014593455448720575
22387,1.9201039010918426
22388,0.01612183767713948
22389,0.11381495182483359
22390,0.05633623299370268
22391,0.0010837751317111495
22392,0.08914286250029986
22393,0.07850317616362285
22394,0.12266444688385134
22395,0.0031606014271670668
22396,0.01751563026930699
22397,0.022017349743837976
22398,0.4102178886847867
22399,0.6267429731542431
22400,2.2501531286071486
22401,0.0016272776557855195
22402,0.033187963272050036
22403,0.0011991650786172784
22404,0.2546399262830878
22405,0.11030006314958266
22406,0.11847121186503924
22407,0.041353195384360976
22408,0.04973524414304433
22409,0.0029030133949029986
22410,0.000438097920364311
22411,0.12994766745304154
22412,0.0019743141417585155
22413,0.0012506099999995968
22414,0.009400041822411291
22415,0.03385103859376197
22416,0.0009531819861848707
22417,0.19474719189350884
22418,0.15230846993893984
22419,0.04892027345327608
22420,0.00754765211617654
22421,0.00044447589778979856
22422,0.0007101683458503862
22423,0.7769216003172014
22424,0.015205866018697101
22425,0.2548572091068317
22426,0.07164233585021965
22427,0.11470551828950545
22428,0.0003566693976138383
22429,0.043503786137534396
22430,0.03343010180985227
22431,0.009026926053643487
22432,1.0692627809766864
22433,0.1989092007701115
22434,0.6148123984927449
22435,0.2856873095337517
22436,0.10891655474007855
22437,0.07263457099759507
22438,0.05326282997093849
22439,0.14411592414558558
22440,0.7155204762832221
22441,0.013744166423550443
22442,0.022081192284108583
22443,1.0214603121641583
22444,0.0008629799999937404
22445,0.2665390680817985
22446,0.00035347221414028235
22447,0.298583609878838
22448,0.006186506668450399
22449,0.0013475291738238304
22450,0.18369358715453024
22451,0.002673517051173843
22452,0.29629974800142045
22453,2.821844029573134
22454,0.02456571141371809
22455,0.006304983281941739
22456,0.10048557062437269
22457,0.1255646299466802
22458,0.0036297655905891345
22459,0.01997540298101431
22460,0.0538033529656321
22461,3.770824782719221e-05
22462,0.0009424951901418387
22463,0.14610583499826962
22464,0.0036226289940376293
22465,0.07587897639153823
22466,0.0005065451877560818
22467,0.002057390321949558
22468,0.052177742709539315
22469,0.004088009504647276
22470,0.004711853526097236
22471,0.008500139109923829
22472,0.15172378794409766
22473,0.0004129000000006044
22474,0.13571625983349703
22475,0.0003133499999989908
22476,0.006488754913846418
22477,0.006060049168084744
22478,0.12542342873941725
22479,0.6270827795088643
22480,0.04994678424262842
22481,0.09960565307886818
22482,0.00035966246663431334
22483,0.0014739414006033104
22484,0.08304138892326494
22485,0.2848349313437928
22486,0.237915396533387
22487,0.024790881152850976
22488,0.41068403488418304
22489,0.05662375186945427
22490,0.014538962043184915
22491,0.10378173243699652
22492,0.07619457204871335
22493,0.2510956226727074
22494,0.7603549987914354
22495,0.08383503795133272
22496,0.06236357237416685
22497,0.13516075895424412
22498,0.057981475705421774
22499,0.013890313517970957
22500,0.05239505716417423
22501,0.29293777656895986
22502,0.1443502124980538
22503,0.0015254509640817047
22504,0.46620931426785417
22505,0.36269451574497064
22506,0.022509039284663857
22507,0.003889605642717175
22508,0.01647049089581293
22509,0.010333573008446105
22510,0.0040679129865127
22511,0.2266644799333134
22512,0.2004490284951995
22513,0.005290894002570276
22514,0.0006921399999981759
22515,0.026818485352415617
22516,0.11772551661497116
22517,0.2332295164359204
22518,0.003051661674312766
22519,0.604571119910768
22520,0.010443321191078162
22521,0.05461627093011614
22522,0.0036982399999914155
22523,0.0003105831761906596
22524,2.547785381253378
22525,0.2590102092629944
22526,0.34639351348326847
22527,1.4483135820944861
22528,0.043179084576524536
22529,0.2839313091755115
22530,0.3034134982180981
22531,0.20521076156896145
22532,0.869863755898971
22533,0.0037766057635185203
22534,0.0008056139567365707
22535,0.3841442148350419
22536,0.14087023265890986
22537,0.003999143605405849
22538,0.029354370198202424
22539,0.04768846100090119
22540,0.0014317224113744378
22541,0.2793888818972929
22542,0.2654001270728862
22543,0.0030364250900742477
22544,0.06927589574706332
22545,0.011905633154715607
22546,0.03524709381847942
22547,0.009022967901193129
22548,0.16785255985015993
22549,0.002072811687605626
22550,0.11704237218382718
22551,0.02336841301893377
22552,0.0025517389349504417
22553,0.7369814798915864
22554,1.1159200347243685
22555,0.3727657735222945
22556,0.2271619972834131
22557,0.04242522068941156
22558,0.005975588526500547
22559,0.5698956908677708
22560,3.686625010601574e-05
22561,0.024165270742337666
22562,0.9657084158409952
22563,0.016320349283435027
22564,0.009126868533076513
22565,0.00020154873940285995
22566,0.040969676288714896
22567,0.004843534475771258
22568,0.00013704155116656125
22569,0.004765365866589173
22570,0.1743824976091391
22571,0.005089000190777991
22572,0.04500298458744475
22573,0.013788711782751012
22574,0.12198028342484406
22575,0.00040074957128581406
22576,0.011015149618587988
22577,0.0002777678621210097
22578,1.0138259542231063
22579,0.0007793647131497008
22580,0.07716870538214449
22581,0.2597412246011593
22582,0.005519883411925028
22583,0.1486451727040036
22584,0.09125630695677306
22585,0.006661236474470003
22586,0.026579274330838655
22587,0.020394908137300275
22588,8.243999996437879e-05
22589,0.00011474702884228803
22590,0.19228939848468818
22591,0.452847565100114
22592,0.6080436820110159
22593,0.005720075850256302
22594,0.13792151478572315
22595,1.047359055680919
22596,0.010180718711042099
22597,0.36909553645606896
22598,0.006769472425548604
22599,0.00538112125574952
22600,0.003958144685989085
22601,0.005602881815515237
22602,0.015893202531909036
22603,0.1788455936711518
22604,0.013849896411437657
22605,0.008698763051372658
22606,0.00299419831525729
22607,0.14418337574359427
22608,0.0037380341966570087
22609,4.348179210467152e-06
22610,0.030585249547891047
22611,0.34614220990847316
22612,0.06424724839854262
22613,0.004494255888639225
22614,0.06533079925599074
22615,0.0008638817296393598
22616,0.07220716824053995
22617,0.019833340143781696
22618,0.00238534977120609
22619,0.21308918544551153
22620,0.0007944414768949946
22621,0.02504749326592598
22622,2.924000000348315e-05
22623,0.0052261429506125405
22624,0.0007144964999544533
22625,0.00011983869920591626
22626,0.46838790450352663
22627,0.009392740091111854
22628,0.43261743395264945
22629,0.20644535582077375
22630,0.01072672962961363
22631,0.036015629033858194
22632,0.32365860836278537
22633,0.0019128480570510097
22634,0.291061390066222
22635,0.12528333697943597
22636,0.06426967829581838
22637,0.6652572940563388
22638,0.12652225228834388
22639,0.028330532309063582
22640,0.040462022087811376
22641,0.0018901247118568824
22642,0.004162545076812042
22643,0.1230017395611187
22644,0.02879839610250817
22645,0.9255821352944498
22646,0.10906667958871338
22647,0.1990571504026811
22648,0.010051663433330646
22649,0.01848624231069366
22650,0.00013702000001103443
22651,1.0066626113633141
22652,0.01965448495199462
22653,0.001964969088562258
22654,4.265452959294308e-05
22655,0.004400835713861177
22656,1.1026426282268644
22657,0.07659412000001
22658,0.007168778236702585
22659,0.009257959140847215
22660,0.007815969842036332
22661,0.0207985503813245
22662,0.00032987108018036346
22663,0.7025575802600347
22664,0.014439305804160567
22665,0.005316855587820729
22666,0.0021391599999986965
22667,0.014882351728781999
22668,0.004040345229566733
22669,0.006175504627625789
22670,0.0004974555282749746
22671,0.03185169250948414
22672,0.0006318473939548886
22673,0.00960525686642882
22674,0.07189630966691393
22675,3.2976440215917786
22676,0.017030759999997258
22677,0.000690503760404862
22678,0.0033933756190769955
22679,1.3465749882931997
22680,0.8506981979437601
22681,0.14143040669948242
22682,8.246275762857634e-05
22683,0.22069895565789693
22684,0.01828256037637813
22685,0.3718365506140686
22686,0.009340433520796346
22687,0.39492003351686206
22688,0.001267895811430902
22689,0.08026565906639409
22690,0.9959512809150383
22691,0.005396205176810756
22692,0.026767305364141864
22693,0.06552132684056608
22694,0.07053533438974645
22695,0.15519712285149298
22696,0.42605744460547934
22697,0.0021465310059603313
22698,7.533244937575634e-05
22699,0.002923825976244562
22700,0.0014264044444016067
22701,0.0004410105824581273
22702,0.04389587654553353
22703,0.06176965754902643
22704,0.00010080344139840073
22705,0.014290508787523292
22706,0.0037248653601253596
22707,0.06831901162542672
22708,0.004066428220796888
22709,1.2925549861592902
22710,0.002508194388897694
22711,0.012548669105774051
22712,1.1226733113520826
22713,0.3824495829569283
22714,0.0005372260061307088
22715,0.010608960686585331
22716,0.003157223502182792
22717,0.0001349070686685345
22718,0.35534138846580726
22719,0.006337521576607808
22720,0.6851334565168039
22721,0.006452503430214593
22722,0.019012759213556815
22723,0.0151183991426573
22724,0.13569035541481764
22725,0.9965801679276589
22726,0.10257531469906592
22727,0.005877154596688278
22728,0.0023205056465790126
22729,0.730386834214231
22730,0.00494909915464086
22731,0.06535945594736356
22732,0.004223916583129447
22733,0.08787558286340762
22734,0.012108776729456741
22735,0.0008881286479776289
22736,0.002871818136038812
22737,0.0929634435685713
22738,0.0017806667555119345
22739,0.3221882995127714
22740,0.001296817693259418
22741,0.004142306315077772
22742,0.0007551853209236526
22743,0.000348865854359559
22744,0.08415245385348646
22745,0.008858959756784742
22746,0.0007330206931752474
22747,0.07832465864684374
22748,0.009400482736409563
22749,0.001361852035023526
22750,0.015728213514518998
22751,0.01609467336966277
22752,0.009694929147847569
22753,0.0008214036706961596
22754,0.0001967200000052571
22755,8.991351185884584e-05
22756,0.22364606429765768
22757,0.06661020850587587
22758,0.0018314971216304384
22759,0.08229289593465718
22760,0.003940939116939
22761,0.018750936724434272
22762,0.02085923095080957
22763,0.16328345112639162
22764,0.02706860469955677
22765,0.1397997945349143
22766,0.0018843347102705144
22767,0.009118095062087177
22768,0.00019687870503162674
22769,0.36680229296699035
22770,0.15113094782562125
22771,0.21271554382479735
22772,0.0009429594537886742
22773,0.2001227211750287
22774,8.351000035133893e-05
22775,0.0023670036981245303
22776,0.0012734855633824104
22777,0.07289025315273119
22778,0.0004867286666753731
22779,0.03819989464540543
22780,0.39279132598086236
22781,0.3886104272784963
22782,0.002030150000010167
22783,0.022299107596059162
22784,0.7515267300866615
22785,1.0654195833566353
22786,0.15464422582176626
22787,0.012438149421610286
22788,0.18244404846980897
22789,0.0070946739198222185
22790,0.14776125167644102
22791,0.0007595270580601326
22792,0.19616741642728974
22793,0.01490744588138405
22794,0.015691331955538644
22795,0.005977112525385474
22796,0.053178062584478915
22797,0.1738532216217386
22798,0.003820906722288911
22799,0.0017679297259815313
22800,0.03999583098057262
22801,0.0028939080823914983
22802,0.45716030371017086
22803,0.18550907400454042
22804,0.0004132100000049377
22805,0.0003467939472418606
22806,0.006207855581189113
22807,0.4755109317481425
22808,0.0007807187688727927
22809,0.13782145622890213
22810,0.009041118677546126
22811,0.042100002460858155
22812,0.02187508901064011
22813,0.00046204601994206495
22814,0.12541342453822976
22815,0.00019823999998891395
22816,0.0005819099999939681
22817,0.00169213999998874
22818,0.743473605458433
22819,0.11071742660958198
22820,0.00038503331390813376
22821,0.043038409491354415
22822,0.10916284965488664
22823,0.003552304259775598
22824,1.0215651788587117
22825,0.005838324569854598
22826,0.2652200187001965
22827,0.08372413589001489
22828,8.693256134608942e-05
22829,0.19348992623980651
22830,0.10650504895416692
22831,0.1430991425605433
22832,0.4499419926895518
22833,0.0038595737657209166
22834,0.3170272110818242
22835,0.04047868938903899
22836,0.031815155434626166
22837,0.08200224585149091
22838,0.003921190977857137
22839,0.0008899035549802291
22840,0.0032894262292948594
22841,0.013200410924835052
22842,0.11268052737868191
22843,0.038011781981130456
22844,0.2188008797452671
22845,0.012066867733284116
22846,0.04717709504593002
22847,0.06191392209244846
22848,0.0012702479460846748
22849,0.036890121040603456
22850,0.12212227816908626
22851,0.9231217146641784
22852,0.00015008445273448403
22853,0.007125205316637635
22854,0.00827565688265777
22855,0.057323808977855224
22856,0.17970811186372973
22857,0.006739113822808058
22858,0.36450627235716904
22859,0.43015373364963955
22860,0.0935964283629677
22861,0.029885168062410396
22862,0.006012998909393654
22863,0.004928088589222882
22864,0.0032499631688875626
22865,0.38459363631279864
22866,0.07767169264881874
22867,0.007463441313559316
22868,1.6579104863306113
22869,0.014619866646554291
22870,0.0016244772972697772
22871,0.03416680580943074
22872,0.770422407582427
22873,0.06575215741006978
22874,0.08751043931056272
22875,0.06516492833745036
22876,0.4030819841850363
22877,0.08026137036950448
22878,0.004023518123604194
22879,0.326760288885003
22880,0.09740089161165102
22881,0.0009243535142638579
22882,0.8862334507228851
22883,0.23984964455375002
22884,0.13272863663555703
22885,0.0018005819553217907
22886,0.2079135588268947
22887,0.08601112254266496
22888,0.4479614293165946
22889,0.04787988702201254
22890,0.009933977023707774
22891,0.04267725959086556
22892,3.582337113696137
22893,0.000598818916768321
22894,0.0026635438462153486
22895,0.004543761569510292
22896,0.052795932388750945
22897,0.10501206277200414
22898,0.6354829800230372
22899,0.015406217116250249
22900,0.0018997176732187017
22901,0.0010203556669829254
22902,0.08884706576201794
22903,0.0002689593859152183
22904,0.010259968360148974
22905,0.17047422622170535
22906,0.014445612427572379
22907,0.028708585828079374
22908,0.002797984017373522
22909,0.032695847158977186
22910,0.0005584863778954987
22911,0.3410990058780308
22912,0.20715462024488407
22913,0.2543455811114194
22914,0.5542648228142398
22915,0.06757939326750817
22916,0.31421648179526374
22917,3.5434268474193114
22918,0.2054054552227184
22919,0.09575868930693321
22920,0.0866655005167143
22921,0.3817514239770026
22922,0.01226677167677892
22923,0.18666721932257693
22924,0.3955080221404787
22925,0.034050799868365116
22926,0.0004853296130875473
22927,0.022433096482199287
22928,0.00960576698460616
22929,0.006284749023997129
22930,0.0010748939914480527
22931,0.18171496119621575
22932,0.034565365591795606
22933,0.6295002171219622
22934,0.0386635021234858
22935,0.05867986686203997
22936,0.003969618571134427
22937,0.49215185842470355
22938,0.0007069047556942636
22939,0.23004817671899086
22940,0.062115783945130516
22941,0.0008676014065729737
22942,1.0887559514477407
22943,0.003290302100337542
22944,0.1939097436971056
22945,0.022553225568359384
22946,0.27712167567701235
22947,2.8516224882516745e-05
22948,0.0003602299999982961
22949,0.0006395612482421598
22950,0.001423496041742753
22951,0.6725096260190495
22952,0.0018753955623388475
22953,1.9114403501739865
22954,0.08650854800408998
22955,0.005545099467628489
22956,0.0019250803350636838
22957,0.22152720579447288
22958,0.0524530097591468
22959,0.0004447563499105911
22960,0.4377719041516602
22961,0.0586964379841978
22962,0.670977978229192
22963,0.00515742497020147
22964,0.2706639659846297
22965,0.009117105051212989
22966,0.047171220267685936
22967,0.0015806899999972757
22968,0.042449896605111226
22969,0.001301785675041291
22970,0.0012836899882670881
22971,0.7004575781235102
22972,0.24038389854867684
22973,0.0037030941050846477
22974,0.1999843416896395
22975,0.07367115334646965
22976,0.15985156009111026
22977,0.005014586459103165
22978,0.0029980522994380414
22979,0.011465575865338546
22980,0.5443966145876765
22981,0.04755558083428889
22982,0.0875219446886967
22983,0.0006725338953030767
22984,0.005161679967453973
22985,0.2014220285040357
22986,0.00638379226184857
22987,0.003491733206531162
22988,0.09517677315885172
22989,0.19351250875608483
22990,0.5118834551746263
22991,0.08262080417106518
22992,0.0007162615457633334
22993,0.5981176138348128
22994,0.9914788770820802
22995,0.753211041273967
22996,0.00038928451623476684
22997,0.00888010315283388
22998,0.005389714323630116
22999,0.13684894840474227
23000,0.00014698649384071807
23001,0.02678063207546753
23002,0.03935418191469609
23003,0.027029238601714963
23004,0.1517460487960397
23005,0.12695445609588524
23006,0.0022096424458048418
23007,0.18481253263697678
23008,0.16553996083838912
23009,0.7787110137035654
23010,0.005481530536826588
23011,0.13451352708985667
23012,0.11649658655264918
23013,0.01997250352491797
23014,0.0029899102192710537
23015,0.361778743752418
23016,0.0016419823110748143
23017,0.42780196880046134
23018,0.005177400540766456
23019,0.008050214223893544
23020,0.30129490921126767
23021,0.0053915506875049585
23022,0.513117046801161
23023,0.0032974236302791833
23024,0.0019518784412624085
23025,2.557000000535936e-05
23026,0.005365948521912251
23027,0.0017455015346897868
23028,0.000715117727668968
23029,0.0012359165788752636
23030,0.23971575326031194
23031,0.0004590903638043131
23032,0.5352207218248788
23033,0.5553972669012323
23034,0.755426316864285
23035,0.03505895211001732
23036,2.1152216457053465
23037,0.004947182537697365
23038,0.4598708404022112
23039,1.0343495014291992
23040,0.005262291991797554
23041,0.0013229865526616581
23042,0.11608271150796252
23043,0.004483309669110398
23044,0.022920118697083946
23045,0.16052281923694486
23046,0.10565291177910859
23047,0.010448059012306403
23048,0.19656329585071333
23049,0.032544556726712526
23050,0.10960699211481424
23051,0.008485870296752168
23052,0.0273696004537716
23053,0.0010519222510732668
23054,0.0005284824117357212
23055,0.18089220250846075
23056,0.005764436769153703
23057,0.0005910062522325177
23058,0.0018742548672392445
23059,0.0043713353431658305
23060,0.209070258724514
23061,0.1552951343360522
23062,0.05300253147528798
23063,0.08565730045556305
23064,0.16227104256692382
23065,0.053043557229701076
23066,0.01839662182767673
23067,0.03218643151483584
23068,0.04040466202854672
23069,0.001876949099888054
23070,0.0441007104611572
23071,0.027293089853800523
23072,0.04095766528165208
